entry_time,mint,symbol,entry_price_usd,exit_time,exit_price_usd,exit_reason,pnl_percent,pnl_usd,pnl_sol,assumed_position_usd,assumed_position_sol,ret15_percent,ret5_percent,greens_last5,likely_non_fill_reason,confidence,confidence_notes
2026-02-25T05:01:33.025Z,DZq1fdJfGjv27Cev8hNFZXJwhApB3xHpo3KMTTRvpump,Fergani ,0.0003539,2026-02-25T05:03:39.426Z,0.00035372305,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.69%,+10.80%,2,cooldown collision,high,prev event 130s ago (< cooldown 180s)
2026-02-25T05:01:33.026Z,4KVGATyKJNhm8y8afj5314rNAkB9MZGJVDE5cCKTpump,KOL,0.0002396,2026-02-25T05:03:39.427Z,0.00023948020000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.60%,+1.53%,4,cooldown collision,high,prev event 130s ago (< cooldown 180s)
2026-02-25T05:01:33.026Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.0001057,2026-02-25T05:20:30.405Z,0.000127248,trailingStop,+20.39%,4.0772,0.04940862,20.0000,0.24236549,+20.61%,+14.52%,4,cooldown collision,high,prev event 130s ago (< cooldown 180s)
2026-02-25T05:01:33.026Z,Ccybm77FoAV3aQE2ngfvLhTbsqq63YYwV1WbBNGeLRQk,load,0.00001165,2026-02-25T05:03:39.428Z,0.000011644175000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.27%,+5.81%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=130s next=126s
2026-02-25T05:03:39.425Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00004495,2026-02-25T05:07:52.358Z,0.000044927525,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+43.47%,+7.77%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=126s next=125s
2026-02-25T05:03:39.427Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.0001162,2026-02-25T05:05:44.322Z,0.00011614190000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+32.59%,+18.47%,4,cooldown collision,high,prev event 126s ago (< cooldown 180s)
2026-02-25T05:05:44.320Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00004528,2026-02-25T05:07:52.358Z,0.00004525736,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+44.53%,+18.10%,2,cooldown collision,high,prev event 125s ago (< cooldown 180s)
2026-02-25T05:05:44.322Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.000113,2026-02-25T05:20:30.405Z,0.000127248,trailingStop,+12.61%,2.5218,0.03055950,20.0000,0.24236549,+34.40%,+6.91%,3,cooldown collision,high,prev event 125s ago (< cooldown 180s)
2026-02-25T05:05:44.325Z,G4933wUYH4SdUzS1UDwCx6kXRPFJPuV9dUDrH9FCpump,Clawcoin,0.000004318,2026-02-25T05:07:52.362Z,0.000004315841,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.02%,+8.14%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=125s next=128s
2026-02-25T05:07:52.360Z,BzyKa1FGjs2EUpu3GGDibY4xdygn5evAiRboKmETpump,TRENCH,0.001133,2026-02-25T05:10:01.822Z,0.0011324335,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.99%,+3.75%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=128s next=129s
2026-02-25T05:10:01.822Z,BzyKa1FGjs2EUpu3GGDibY4xdygn5evAiRboKmETpump,TRENCH,0.001129,2026-02-25T05:12:06.194Z,0.0011284355,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.71%,+3.48%,2,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:10:01.823Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.0001239,2026-02-25T05:20:30.405Z,0.0001239,stopAtEntry,+0.00%,0.0000,0.00000000,20.0000,0.24236549,+36.95%,+9.65%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=124s
2026-02-25T05:10:01.823Z,brDRn55DmS65psAViY6zkYFLfuVnuZHfvZZJ9dUpump,WANKEY,0.00004459,2026-02-25T05:12:06.195Z,0.000044567705000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+10.84%,+16.61%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=124s
2026-02-25T05:12:06.194Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.0001305,2026-02-25T05:20:30.405Z,0.00013043475,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+41.39%,+11.44%,3,cooldown collision,high,prev event 124s ago (< cooldown 180s)
2026-02-25T05:12:06.195Z,brDRn55DmS65psAViY6zkYFLfuVnuZHfvZZJ9dUpump,WANKEY,0.00004407,2026-02-25T05:14:10.451Z,0.00004404796500000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+22.21%,+11.71%,2,cooldown collision,high,prev event 124s ago (< cooldown 180s)
2026-02-25T05:14:10.449Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.0001446,2026-02-25T05:16:17.543Z,0.0001445277,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+47.43%,+16.71%,4,cooldown collision,high,prev event 124s ago (< cooldown 180s)
2026-02-25T05:16:17.542Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00004135,2026-02-25T05:18:24.614Z,0.000041329325000000006,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.85%,+24.06%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=127s next=127s
2026-02-25T05:16:17.543Z,6dQD8ALWdkFiD77D34qzUHFuifpaCnoWAEGRgvcZpump,GOLDENERA,0.0001382,2026-02-25T05:20:30.405Z,0.00013813090000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+30.75%,+5.90%,3,cooldown collision,high,prev event 127s ago (< cooldown 180s)
2026-02-25T05:16:17.544Z,BzyKa1FGjs2EUpu3GGDibY4xdygn5evAiRboKmETpump,TRENCH,0.001142,2026-02-25T05:18:24.615Z,0.001141429,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.35%,+1.87%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=127s next=127s
2026-02-25T05:16:17.544Z,DZq1fdJfGjv27Cev8hNFZXJwhApB3xHpo3KMTTRvpump,Fergani ,0.0003724,2026-02-25T05:18:24.615Z,0.00037221380000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.23%,+14.09%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=127s next=127s
2026-02-25T05:16:17.545Z,29JU4mA9A66F6GLkdGUwL3rKdBpL8Mw6VZZHb8t8pump,ORANMAMA,0.000642,2026-02-25T05:20:30.407Z,0.000641679,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.92%,+6.63%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=251s next=127s
2026-02-25T05:18:24.615Z,BzyKa1FGjs2EUpu3GGDibY4xdygn5evAiRboKmETpump,TRENCH,0.001139,2026-02-25T05:24:43.207Z,0.0011384305000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.30%,+1.24%,2,cooldown collision,high,prev event 127s ago (< cooldown 180s)
2026-02-25T05:18:24.615Z,DZq1fdJfGjv27Cev8hNFZXJwhApB3xHpo3KMTTRvpump,Fergani ,0.0003697,2026-02-25T05:20:30.406Z,0.00036951515,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+11.29%,+2.98%,2,cooldown collision,high,prev event 127s ago (< cooldown 180s)
2026-02-25T05:18:24.617Z,29JU4mA9A66F6GLkdGUwL3rKdBpL8Mw6VZZHb8t8pump,ORANMAMA,0.0006536,2026-02-25T05:20:30.407Z,0.0006532732,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.55%,+1.81%,3,cooldown collision,high,prev event 127s ago (< cooldown 180s)
2026-02-25T05:22:36.268Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003044,2026-02-25T05:24:43.207Z,0.000030424780000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+13.67%,+33.45%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=126s next=127s
2026-02-25T05:24:43.205Z,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,DARWIN,0.0002607,2026-02-25T05:26:51.105Z,0.00026056965,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.36%,+33.35%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=127s next=128s
2026-02-25T05:24:43.208Z,29JU4mA9A66F6GLkdGUwL3rKdBpL8Mw6VZZHb8t8pump,ORANMAMA,0.0006463,2026-02-25T05:26:51.109Z,0.0006459768500000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+7.34%,+1.14%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=127s next=128s
2026-02-25T05:26:51.107Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001348,2026-02-25T05:28:59.694Z,0.001347326,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.27%,+1.66%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=128s next=129s
2026-02-25T05:26:51.107Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001067,2026-02-25T05:37:25.312Z,0.0010664665,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.66%,+4.81%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=128s next=129s
2026-02-25T05:28:59.694Z,8jiVXftnn2ZG6bugK7HAH5j2G3D6TpsG521gqsWwpump,AUTISM,0.001347,2026-02-25T05:31:03.346Z,0.0013463265,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.66%,+3.46%,2,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:28:59.694Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001123,2026-02-25T05:31:03.346Z,0.0011224385,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+22.11%,+3.60%,3,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:28:59.695Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001048,2026-02-25T05:31:03.346Z,0.0001047476,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.87%,+1.26%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=124s
2026-02-25T05:28:59.695Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003024,2026-02-25T05:48:10.611Z,0.000035235200000000004,trailingStop,+16.52%,3.3037,0.04003519,20.0000,0.24236549,+13.98%,+21.54%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=124s
2026-02-25T05:31:03.346Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001109,2026-02-25T05:33:11.588Z,0.0011084455,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+17.44%,+3.94%,2,cooldown collision,high,prev event 124s ago (< cooldown 180s)
2026-02-25T05:31:03.347Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003072,2026-02-25T05:33:11.588Z,0.00003070464,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+39.95%,+19.72%,3,cooldown collision,high,prev event 124s ago (< cooldown 180s)
2026-02-25T05:33:11.588Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003058,2026-02-25T05:48:10.611Z,0.000035235200000000004,trailingStop,+15.22%,3.0446,0.03689535,20.0000,0.24236549,+34.06%,+1.12%,3,cooldown collision,high,prev event 128s ago (< cooldown 180s)
2026-02-25T05:35:14.394Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001105,2026-02-25T05:37:25.313Z,0.00011044475000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.97%,+9.84%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=123s next=131s
2026-02-25T05:35:14.395Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003304,2026-02-25T05:48:10.611Z,0.000035235200000000004,trailingStop,+6.64%,1.3288,0.01610293,20.0000,0.24236549,+23.88%,+7.55%,3,cooldown collision,high,prev event 123s ago (< cooldown 180s)
2026-02-25T05:35:14.396Z,ABc1BqTSZEwZoZr6kJUyUCMQTTxWSh18DyK5GM4Spump,Bingus,0.0001074,2026-02-25T05:37:25.314Z,0.0001073463,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+16.63%,+24.26%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=123s next=131s
2026-02-25T05:37:25.313Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001072,2026-02-25T06:20:04.448Z,0.00013684000000000002,trailingStop,+27.65%,5.5299,0.06701225,20.0000,0.24236549,+3.78%,+5.00%,2,cooldown collision,high,prev event 131s ago (< cooldown 180s)
2026-02-25T05:37:25.313Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003386,2026-02-25T05:39:33.694Z,0.00003384307,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+11.24%,+10.73%,3,cooldown collision,high,prev event 131s ago (< cooldown 180s)
2026-02-25T05:41:39.509Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001338,2026-02-25T06:20:04.448Z,0.00013684000000000002,trailingStop,+2.27%,0.4544,0.00550666,20.0000,0.24236549,+27.67%,+24.81%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=126s next=129s
2026-02-25T05:41:39.510Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00003976,2026-02-25T05:52:23.210Z,0.000039740120000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+24.37%,+9.71%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=126s next=129s
2026-02-25T05:41:39.513Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003774,2026-02-25T05:48:10.611Z,0.00003772113,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+47.08%,+11.46%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=126s next=129s
2026-02-25T05:41:39.514Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003128,2026-02-25T06:15:44.541Z,0.0003126436,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.82%,+3.20%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=126s next=129s
2026-02-25T05:41:39.514Z,ABc1BqTSZEwZoZr6kJUyUCMQTTxWSh18DyK5GM4Spump,Bingus,0.00009638,2026-02-25T05:45:57.701Z,0.00009633181,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.23%,+4.77%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=126s next=129s
2026-02-25T05:43:48.749Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001415,2026-02-25T05:52:23.208Z,0.00014142925,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+35.02%,+28.99%,3,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:43:48.750Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00004007,2026-02-25T05:52:23.210Z,0.000040049965,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+17.03%,+23.79%,3,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:43:48.752Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003171,2026-02-25T05:50:20.944Z,0.00031694145000000005,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.24%,+4.41%,4,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:43:48.752Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.0005936,2026-02-25T06:26:24.829Z,0.000637384,trailingStop,+7.38%,1.4752,0.01787690,20.0000,0.24236549,+3.43%,+4.34%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=129s
2026-02-25T05:43:48.752Z,ABc1BqTSZEwZoZr6kJUyUCMQTTxWSh18DyK5GM4Spump,Bingus,0.00009719,2026-02-25T05:45:57.701Z,0.000097141405,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+14.22%,+7.12%,2,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:43:48.752Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00004004,2026-02-25T05:45:57.700Z,0.000040019980000000005,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+32.41%,+20.20%,3,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:45:57.697Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001468,2026-02-25T05:50:20.941Z,0.0001467266,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+45.92%,+9.72%,4,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:45:57.698Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.002823,2026-02-25T05:48:10.610Z,0.0028215885,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.21%,+5.53%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=133s
2026-02-25T05:45:57.698Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00004059,2026-02-25T05:48:10.609Z,0.000040569705000000006,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+25.90%,+2.09%,3,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:45:57.699Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.0006704,2026-02-25T05:50:20.943Z,0.0006700648000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+16.90%,+15.09%,4,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:45:57.700Z,84yCF7hyUuRNAra9BjFHVDpnRdGXmfsV2emyZwLjpump,house,0.0003186,2026-02-25T05:48:10.611Z,0.0003184407,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+5.74%,+1.85%,4,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:45:57.700Z,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,DARWIN,0.000289,2026-02-25T05:50:20.943Z,0.0002888555,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+15.74%,+18.49%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=133s
2026-02-25T05:45:57.700Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003884,2026-02-25T05:48:10.611Z,0.000038820580000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+26.43%,+2.91%,2,cooldown collision,high,prev event 129s ago (< cooldown 180s)
2026-02-25T05:48:10.609Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001493,2026-02-25T05:50:20.941Z,0.00014922535,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+46.23%,+5.51%,4,cooldown collision,high,prev event 133s ago (< cooldown 180s)
2026-02-25T05:48:10.609Z,FWbytiYtTbn72JzVui57wVgJZcAdF5yjhbf3mrCWpump,Pippfin ,0.00004053,2026-02-25T05:50:20.943Z,0.000040509735000000005,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+25.71%,+1.15%,3,cooldown collision,high,prev event 133s ago (< cooldown 180s)
2026-02-25T05:48:10.610Z,6ydMmFRaNt4AHBjgvSogbBvcxnTrX3QzUe2AEzVppump,Pippkin,0.002805,2026-02-25T05:52:23.209Z,0.0028035975000000003,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+3.54%,+4.24%,2,cooldown collision,high,prev event 133s ago (< cooldown 180s)
2026-02-25T05:48:10.610Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.0006734,2026-02-25T05:50:20.943Z,0.0006730633,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+18.89%,+13.44%,4,cooldown collision,high,prev event 133s ago (< cooldown 180s)
2026-02-25T05:48:10.611Z,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,DARWIN,0.0002908,2026-02-25T05:50:20.943Z,0.00029065460000000004,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+19.97%,+20.91%,3,cooldown collision,high,prev event 133s ago (< cooldown 180s)
2026-02-25T05:52:23.209Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.00109,2026-02-25T05:54:35.346Z,0.001089455,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.24%,+8.13%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=122s next=132s
2026-02-25T05:52:23.210Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00003898,2026-02-25T05:54:35.346Z,0.00003896051000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+15.12%,+13.25%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=122s next=132s
2026-02-25T05:54:35.344Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.0006951,2026-02-25T05:56:37.939Z,0.00069475245,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+19.33%,+8.37%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=132s next=123s
2026-02-25T05:54:35.346Z,3o28iKESnNvi7xQcPTxg9aczjzqZN6BzugJFMRHYpump,DARWIN,0.0002837,2026-02-25T06:00:57.222Z,0.00028355815000000005,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+16.32%,+1.83%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=132s next=123s
2026-02-25T05:54:35.347Z,2iRy8N7qLSKjk6fe4tPFaAz7TYEFGPdKHCTs3fsepump,DILWORTH,0.000003202,2026-02-25T06:07:17.380Z,0.000003502,horizon,+9.37%,1.8738,0.02270757,20.0000,0.24236549,+3.36%,+3.36%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=254s next=382s
2026-02-25T05:56:37.938Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.0001555,2026-02-25T05:58:48.483Z,0.00015542225,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+16.22%,+12.36%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=123s next=131s
2026-02-25T05:56:37.939Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.0006609,2026-02-25T06:20:04.450Z,0.00066056955,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+13.46%,+1.69%,2,cooldown collision,high,prev event 123s ago (< cooldown 180s)
2026-02-25T05:56:37.939Z,2JSSDkmY1m9A5kLtB2tDGMhcFEfWsq8ZpmVQzcFtpump,SPAWN,0.00001507,2026-02-25T05:58:48.483Z,0.000015062465000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.88%,+2.59%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=123s next=131s
2026-02-25T05:56:37.941Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.0000426,2026-02-25T05:58:48.485Z,0.0000425787,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+12.88%,+9.29%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=123s next=131s
2026-02-25T05:58:48.483Z,8HGer4vRWZMu5MUYU7ACPb4uanKgBewaXJZscLagpump,Gizmo,0.000151,2026-02-25T06:00:57.219Z,0.00015092450000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+6.71%,+7.17%,2,cooldown collision,high,prev event 131s ago (< cooldown 180s)
2026-02-25T06:00:57.219Z,4MfZHXiBdqj5tgHPARwV94hteg2Lrb2eDM9WuCtSpump,stoic,0.0001055,2026-02-25T06:05:11.790Z,0.00010544725000000001,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+123.37%,+110.16%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=126s
2026-02-25T06:00:57.220Z,9S8edqWxoWz5LYLnxWUmWBJnePg35WfdYQp7HQkUpump,Goyim,0.0007243,2026-02-25T06:03:03.610Z,0.00072393785,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+8.04%,+9.59%,3,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=126s
2026-02-25T06:00:57.221Z,7CWLxXfjRZ8WP8HVWBSHoti9pVP9FfN5UwZ71JyXpump,Limited,0.001097,2026-02-25T06:03:03.610Z,0.0010964515000000002,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+4.38%,+5.48%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=126s
2026-02-25T06:00:57.221Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00004548,2026-02-25T06:05:11.791Z,0.00004545726,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+17.10%,+6.76%,2,momentum gate not live at tick (sampling drift),low,large sample gap prev=129s next=126s
2026-02-25T06:03:03.609Z,89N8mEez8656AHfiB29ee8kk1C32JCd8jMe1gPBUpump,Plex,0.00004609,2026-02-25T06:05:11.791Z,0.000046066955,stopAtEntry,-0.05%,-0.0100,-0.00012118,20.0000,0.24236549,+33.90%,+17.76%,3,cooldown collision,high,prev event 126s ago (< cooldown 180s)
